Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
48.6635360718	90	97.79702	15.181413	118.37311	58.747944	21.0	0.0	4.6570015	4.6570015	4.657365882766628	4.657365882766628	1008	91728
49.1702339649	91	97.13868	14.604101	128.04219	48.682518	21.0	0.0	4.625651	4.625651	4.626020797607099	4.626020797607099	1008	92736
49.6755309105	92	96.770966	15.327452	138.0439	68.68726	21.0	0.0	4.608141	4.608141	4.608512155639761	4.608512155639761	1008	93744
50.1770970821	93	95.5115	21.085718	128.65106	28.654667	21.0	0.0	4.5481668	4.5481668	4.548535494555896	4.548535494555896	1008	94752
50.6752390862	94	97.00372	18.714731	128.41559	39.028214	21.0	0.0	4.619225	4.619225	4.619578046310967	4.619578046310967	1008	95760
51.1806659698	95	96.77337	18.69031	118.43661	28.857552	21.0	0.0	4.6082554	4.6082554	4.608618319942728	4.608618319942728	1008	96768
51.7653799057	96	100.9172	15.363222	128.37982	68.21178	21.0	0.0	4.805581	4.805581	4.805928247169221	4.805928247169221	1008	97776
52.2610869408	97	96.57613	18.387802	128.32388	29.100483	21.0	0.0	4.598864	4.598864	4.599218236035704	4.599218236035704	1008	98784
52.7618200779	98	96.14591	19.23868	137.709	48.362663	21.0	0.0	4.578377	4.578377	4.578729934555438	4.578729934555438	1008	99792
53.3292748928	99	98.88717	13.57145	127.77669	48.892815	21.0	0.0	4.708913	4.708913	4.709263937780619	4.709263937780619	1008	100800
