Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
42.6022450924	89	97.23354	15.643131	118.25953	58.377575	21.0	0.0	4.6301684	4.6301684	4.6301684	4.6301684	1008	90720
43.0645959377	90	100.08611	13.349217	138.05185	68.71816	21.0	0.0	4.766005	4.766005	4.766005	4.766005	1008	91728
43.5235280991	91	98.64111	15.476572	127.960556	58.80715	21.0	0.0	4.697196	4.697196	4.697196	4.697196	1008	92736
43.9783279896	92	99.04941	13.490708	118.635284	58.79125	21.0	0.0	4.7166386	4.7166386	4.7166386	4.7166386	1008	93744
44.4286110401	93	95.732544	17.032183	128.43611	48.843346	21.0	0.0	4.558693	4.558693	4.558693	4.558693	1008	94752
44.8935730457	94	98.19434	15.051589	138.0907	58.512184	21.0	0.0	4.675922	4.675922	4.675922	4.675922	1008	95760
45.3522319794	95	97.55194	14.28773	128.34607	59.119175	21.0	0.0	4.6453304	4.6453304	4.6453304	4.6453304	1008	96768
45.806180954	96	98.58854	20.279402	128.18558	29.02876	21.0	0.0	4.694692	4.694692	4.694692	4.694692	1008	97776
46.2577669621	97	101.92814	16.348923	137.85977	68.726616	21.0	0.0	4.853721	4.853721	4.853721	4.853721	1008	98784
46.7032821178	98	98.85183	14.266845	128.28888	58.853947	21.0	0.0	4.70723	4.70723	4.70723	4.70723	1008	99792
47.1385650635	99	101.743004	16.342583	137.69983	68.61823	21.0	0.0	4.844905	4.844905	4.844905	4.844905	1008	100800
